id,sentence,subject_entity,object_entity,label
747,"부슈널은 잡스에게 브레이크아웃(Breakout)이라는 벽돌 깨기 게임을 설계할 것을 지시했는데, 칩을 50개 미만으로 사용하면 줄어든 칩에 비례해 보너스를 주겠다고 약속했다.","{'word': '벽돌 깨기 게임', 'start_idx': 30, 'end_idx': 37, 'type': 'INV'}","{'word': '브레이크아웃', 'start_idx': 10, 'end_idx': 15, 'type': 'INV'}",inv : an
748,탈옥이란 운영 체제를 조작하는 것을 말한다.,"{'word': '운영 체제를 조작', 'start_idx': 5, 'end_idx': 13, 'type': 'INV'}","{'word': '탈옥', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}",inv : an
749,두 개발자는 이 어플을 '인스턴트 카메라(Instant Camera)'와 '텔레그램(Telegram)'이라는 단어를 합성하여 '인스타그램(Instagram)'이라고 명명했다.,"{'word': ""'인스타그램(Instagram)'"", 'start_idx': 70, 'end_idx': 87, 'type': 'INV'}","{'word': ""'인스턴트 카메라(Instant Camera)'와 '텔레그램(Telegram)'"", 'start_idx': 13, 'end_idx': 56, 'type': 'INV'}",inv : an
750,"2013년 7월 6일, 애플은 LTE 어드밴스트 기술을 갖춘 차세대 아이폰 출시를 위해 한국 통신사 SK텔레콤과 논의 중이라고 보고되었다.","{'word': '아이폰', 'start_idx': 38, 'end_idx': 40, 'type': 'VIS'}","{'word': 'LTE 어드밴스트 기술', 'start_idx': 17, 'end_idx': 28, 'type': 'INV'}",vis : ft
751,다만 시스코의 아이폰 제품은 휴대전화가 아니라 VoIP 제품이다.,"{'word': '아이폰', 'start_idx': 8, 'end_idx': 10, 'type': 'VIS'}","{'word': 'VoIP', 'start_idx': 26, 'end_idx': 29, 'type': 'INV'}",vis : ft
752,"이로 인해 아이폰, 아이패드, 아이팟 터치 등 iOS 기반 응용 프로그램 개발자들은 약관 개정과 함께 발표된 애플의 독자 광고 솔루션인 iAD외에는 다른 어떠한 솔루션도 사용할 수 없게 되었다.","{'word': '아이폰', 'start_idx': 6, 'end_idx': 8, 'type': 'VIS'}","{'word': 'iOS', 'start_idx': 26, 'end_idx': 28, 'type': 'INV'}",vis : ft
753,"2010년 8월 4일, 독일 연방정보보안청은 애플의 운영체제를 쓰는 아이폰과 아이패드, 아이팟에 심각한 보안상 결함이 발견되었다면서 애플이 소프트웨어를 업데이트하기 전까지 PDF 문서나 수상한 웹사이트에 접근하지 말 것을 경고했다.","{'word': '아이폰', 'start_idx': 38, 'end_idx': 40, 'type': 'VIS'}","{'word': '애플의 운영체제', 'start_idx': 25, 'end_idx': 32, 'type': 'INV'}",vis : ft
754,"2010년 8월 4일, 독일 연방정보보안청은 애플의 운영체제를 쓰는 아이폰과 아이패드, 아이팟에 심각한 보안상 결함이 발견되었다면서 애플이 소프트웨어를 업데이트하기 전까지 PDF 문서나 수상한 웹사이트에 접근하지 말 것을 경고했다.","{'word': '아이패드', 'start_idx': 43, 'end_idx': 46, 'type': 'VIS'}","{'word': '애플의 운영체제', 'start_idx': 25, 'end_idx': 32, 'type': 'INV'}",vis : ft
755,"2010년 8월 4일, 독일 연방정보보안청은 애플의 운영체제를 쓰는 아이폰과 아이패드, 아이팟에 심각한 보안상 결함이 발견되었다면서 애플이 소프트웨어를 업데이트하기 전까지 PDF 문서나 수상한 웹사이트에 접근하지 말 것을 경고했다.","{'word': '아이팟', 'start_idx': 49, 'end_idx': 51, 'type': 'VIS'}","{'word': '애플의 운영체제', 'start_idx': 25, 'end_idx': 32, 'type': 'INV'}",vis : ft
756,"기기들은 근거리 무선 통신(NFC)을 이용해 무선으로 통신하며, 결제 데이터를 안전하게 저장하고 암호화 기능을 수행하는 내장된 보안 요소(embedded secure element, eSE)를 내장하고 있으며, 생체인증을 위한 애플의 Touch ID와 Face ID를 갖추고 있다.","{'word': '기기', 'start_idx': 0, 'end_idx': 1, 'type': 'VIS'}","{'word': '근거리 무선 통신', 'start_idx': 5, 'end_idx': 13, 'type': 'INV'}",vis : ft
757,애플 페이는 EMV 지불 토큰화 사양(EMV Payment Tokenisation Specification)을 사용한다.,"{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}","{'word': 'EMV 지불 토큰화 사양', 'start_idx': 7, 'end_idx': 19, 'type': 'INV'}",inv : ft
758,"아이폰 11은 2개의 후면 카메라가 있으며, 아이폰 11 프로는 3개가 있다.","{'word': '아이폰 11', 'start_idx': 0, 'end_idx': 5, 'type': 'VIS'}","{'word': '후면 카메라', 'start_idx': 12, 'end_idx': 17, 'type': 'VIS'}",vis : comp
759,아이폰 11 프로와 함께 아이폰 11은 애플의 새로운 A13 바이오닉 프로세서를 탑재하고 있다.,"{'word': '아이폰 11 프로', 'start_idx': 0, 'end_idx': 8, 'type': 'VIS'}","{'word': 'A13 바이오닉 프로세서', 'start_idx': 30, 'end_idx': 42, 'type': 'VIS'}",vis : comp
760,아이폰 11은 3개의 내장 스토리지 옵션이 있다. 4GB의 램을 갖추고 있다.,"{'word': '아이폰 11', 'start_idx': 0, 'end_idx': 5, 'type': 'VIS'}","{'word': '램', 'start_idx': 33, 'end_idx': 33, 'type': 'VIS'}",vis : comp
761,"2016년, 애플은 아이폰 7과 7 플러스를 공개하였으며 방수/방진 기능을 추가하고 시스템과 그래픽스 성능을 개선하고 새로운 듀얼 카메라를 플러스 모델에 탑재하고, 새로운 컬러 옵션을 제공하고 3.5mm 헤드폰 잭을 아이폰에서 제거했다.","{'word': '아이폰 7', 'start_idx': 11, 'end_idx': 15, 'type': 'VIS'}","{'word': '듀얼 카메라', 'start_idx': 70, 'end_idx': 75, 'type': 'VIS'}",vis : comp
762,애플이 2014년 9월 19일에 출시한 아이폰6와 플러스 모델의 후면에 들어간 산화 알루미늄으로 인해 힘을 주면 아이폰이 구부러지는 일이 일어났다.,"{'word': '아이폰', 'start_idx': 63, 'end_idx': 65, 'type': 'VIS'}","{'word': '산화 알루미늄', 'start_idx': 44, 'end_idx': 50, 'type': 'VIS'}",vis : comp
763,아이폰의 배터리가 노후화 되자 꺼짐,"{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '배터리', 'start_idx': 5, 'end_idx': 7, 'type': 'VIS'}",vis : comp
764,"액정을 구성하는 분자는 비대칭 탄소를 가지고 있어서 라세미는 아니고 카이럴리티를 가지는 경우에는 액정의 분자축의 배양성이 공간에서 연속적으로 변화해서, 결과적으로 거시적인 나선 구조가 출현된다.","{'word': '액정', 'start_idx': 0, 'end_idx': 1, 'type': 'VIS'}","{'word': '비대칭 탄소', 'start_idx': 13, 'end_idx': 18, 'type': 'VIS'}",vis : comp
765,나선 구조를 가지는 네마틱 액정을 콜레스테릭 액정이라 부른다.,"{'word': '네마틱 액정', 'start_idx': 11, 'end_idx': 16, 'type': 'VIS'}","{'word': '나선 구조', 'start_idx': 0, 'end_idx': 4, 'type': 'VIS'}",vis : comp
766,카이럴 액정의 비대칭 명칭의 기원은 대부분 분자 내부에 포함되는 비대칭 탄소 때문이다.,"{'word': '카이럴 액정', 'start_idx': 0, 'end_idx': 5, 'type': 'VIS'}","{'word': '비대칭 탄소', 'start_idx': 36, 'end_idx': 41, 'type': 'VIS'}",vis : comp
767,1984년에는 IBM에 대항하여 그래픽 사용자 인터페이스를 탑재한 애플 리사를 내놓았다.,"{'word': '애플 리사', 'start_idx': 37, 'end_idx': 41, 'type': 'VIS'}","{'word': '그래픽 사용자 인터페이스', 'start_idx': 18, 'end_idx': 30, 'type': 'INV'}",vis : comp
768,아이폰 11은 iOS 13을 포함하였다.,"{'word': '아이폰 11', 'start_idx': 0, 'end_idx': 5, 'type': 'VIS'}","{'word': 'iOS 13', 'start_idx': 8, 'end_idx': 13, 'type': 'INV'}",vis : comp
769,아이폰의 운영체제인 iOS는 구글의 안드로이드와 함께 세계 최대의 모바일 운영 체제(OS) 플랫폼이다.,"{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': 'iOS', 'start_idx': 11, 'end_idx': 13, 'type': 'INV'}",vis : comp
770,"이렇게 통신사에 타격을 주는 애플리케이션도 유통시키는 것은 애플이 통신사와 독립된 관계에 있기 때문이며, 이는 친(親) 통신사 정책을 펴는 대한민국 휴대폰 제조사들이나, 안드로이드 운영 체제를 탑재한 휴대전화에서는 보기 힘든 모습이기도 하다. 하지만 자사와 직접적인 경쟁관계에 있는 구글의 제품인 구글 보이스의 경우 ""아이폰의 기본 기능과 중복되기 때문에 앱스토어 등록을 거부""한 이후 등록되지 않는 등 자사의 이익과 관련된 애플리케이션은 차단하는 정책을 이어가고 있다.","{'word': '휴대전화', 'start_idx': 112, 'end_idx': 115, 'type': 'VIS'}","{'word': '안드로이드 운영 체제', 'start_idx': 95, 'end_idx': 105, 'type': 'INV'}",vis : comp
771,애플은 2010년 6월부터 아이폰에 탑재된 GPS 시스템을 이용해 사용자들의 위치정보를 저장시켜온 것으로 드러났다.,"{'word': '아이폰', 'start_idx': 15, 'end_idx': 17, 'type': 'VIS'}","{'word': 'GPS 시스템', 'start_idx': 24, 'end_idx': 30, 'type': 'INV'}",vis : comp
772,"기기들은 근거리 무선 통신(NFC)을 이용해 무선으로 통신하며, 결제 데이터를 안전하게 저장하고 암호화 기능을 수행하는 내장된 보안 요소(embedded secure element, eSE)를 내장하고 있으며, 생체인증을 위한 애플의 Touch ID와 Face ID를 갖추고 있다.","{'word': '기기', 'start_idx': 0, 'end_idx': 1, 'type': 'VIS'}","{'word': '내장된 보안 요소', 'start_idx': 67, 'end_idx': 75, 'type': 'INV'}",vis : comp
773,"이 서비스는 아이폰 6 이상, 아이패드 에어 (2세대) 이상, Touch ID가 있는 맥, 애플 워치 시리즈 1 이상과 호환된다.","{'word': '맥', 'start_idx': 48, 'end_idx': 48, 'type': 'VIS'}","{'word': 'Touch ID', 'start_idx': 35, 'end_idx': 42, 'type': 'INV'}",vis : comp
774,아이폰의 사용자 인터페이스는 가상 키보드를 갖춘 멀티 터치 화면으로 구성된다.,"{'word': '인터페이스', 'start_idx': 9, 'end_idx': 13, 'type': 'INV'}","{'word': '멀티 터치 화면', 'start_idx': 27, 'end_idx': 34, 'type': 'INV'}",inv : comp
775,전작과 비슷하게 아이폰 11과 프로는 IP68 방수를 지원한다.,"{'word': '아이폰 11', 'start_idx': 9, 'end_idx': 14, 'type': 'VIS'}","{'word': 'IP68 방수', 'start_idx': 21, 'end_idx': 27, 'type': 'INV'}",vis : func
776,"아이폰은 셀룰러 망이나 와이파이에 연결되며, 통화, 웹 브라우징, 사진 촬영, 음악 재생, 이메일과 문자 메시지 송수신을 할 수 있다.","{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '사진 촬영', 'start_idx': 37, 'end_idx': 41, 'type': 'INV'}",vis : func
777,"아이폰은 셀룰러 망이나 와이파이에 연결되며, 통화, 웹 브라우징, 사진 촬영, 음악 재생, 이메일과 문자 메시지 송수신을 할 수 있다.","{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '이메일', 'start_idx': 51, 'end_idx': 53, 'type': 'INV'}",vis : func
778,"아이폰 런칭 이후 더 많은 기능들이 추가되었는데, 여기에는 더 큰 화면 크기, 동영상 촬영, 방수 기능, 앱 스토어를 경유한 서드파티 모바일 앱의 설치 기능, 접근성 지원이 포함된다.","{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '동영상 촬영', 'start_idx': 44, 'end_idx': 49, 'type': 'INV'}",vis : func
779,"아이폰 런칭 이후 더 많은 기능들이 추가되었는데, 여기에는 더 큰 화면 크기, 동영상 촬영, 방수 기능, 앱 스토어를 경유한 서드파티 모바일 앱의 설치 기능, 접근성 지원이 포함된다.","{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '방수', 'start_idx': 52, 'end_idx': 53, 'type': 'INV'}",vis : func
780,"2016년, 애플은 아이폰 7과 7 플러스를 공개하였으며 방수/방진 기능을 추가하고 시스템과 그래픽스 성능을 개선하고 새로운 듀얼 카메라를 플러스 모델에 탑재하고, 새로운 컬러 옵션을 제공하고 3.5mm 헤드폰 잭을 아이폰에서 제거했다.","{'word': '아이폰 7', 'start_idx': 11, 'end_idx': 15, 'type': 'VIS'}","{'word': '방수', 'start_idx': 32, 'end_idx': 33, 'type': 'INV'}",vis : func
781,"2016년, 애플은 아이폰 7과 7 플러스를 공개하였으며 방수/방진 기능을 추가하고 시스템과 그래픽스 성능을 개선하고 새로운 듀얼 카메라를 플러스 모델에 탑재하고, 새로운 컬러 옵션을 제공하고 3.5mm 헤드폰 잭을 아이폰에서 제거했다.","{'word': '아이폰 7', 'start_idx': 11, 'end_idx': 15, 'type': 'VIS'}","{'word': '방진', 'start_idx': 35, 'end_idx': 36, 'type': 'INV'}",vis : func
782,"베젤리스에 가까운 디자인을 제공하는 아이폰 X도 공개하였으며 페이스 ID라는 이름의 안면 인식 기능, 최고의 화소 밀도를 갖춘 OLED 화면, 저조도에서 더 잘 동작하는 새로운 망원 렌즈, AR을 위한 개선된 카메라를 제공한다.","{'word': '아이폰 X', 'start_idx': 20, 'end_idx': 24, 'type': 'VIS'}","{'word': '페이스 ID', 'start_idx': 34, 'end_idx': 39, 'type': 'INV'}",vis : func
783,"시스코의 등록 상표는 ""컴퓨터 하드웨어와 소프트웨어를 포괄하는 커뮤니케이션 단말기(terminal)로, 전화, 데이터 통신 및 PC 기능을 결합한 제품""(1993년 등록상표) 및 ""컴퓨터 통신 및 전화를 통합한 컴퓨터 하드웨어 및 소프트웨어""를 포함한다.","{'word': '커뮤니케이션 단말기', 'start_idx': 35, 'end_idx': 44, 'type': 'VIS'}","{'word': '전화', 'start_idx': 58, 'end_idx': 59, 'type': 'INV'}",vis : func
784,아이폰은 애플리케이션을 통해서 3G나 와이파이망에 접속하여 인터넷 전화를 사용할 수 있다.,"{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '인터넷 전화', 'start_idx': 33, 'end_idx': 38, 'type': 'INV'}",vis : func
785,아이폰을 통한 이러한 인터넷 전화는 통신사의 통화료 수입을 떨어뜨리기 때문에 다른 국가들의 이동통신사들은 물론 대한민국에서도 아이폰을 발매한 통신사인 KT가 반발하며 기술적 보완을 통해 인터넷 전화를 차단하는 방안까지 고려되었으나 사용자들의 반발이 거세지자 한 발 물러서 차단하지 않겠다는 입장으로 선회하기도 했다.,"{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': '인터넷 전화', 'start_idx': 12, 'end_idx': 17, 'type': 'INV'}",vis : func
786,"애플 페이는 아이폰, 애플 워치, 아이패드 및 맥과 같은 Apple 장치에서 지원된다.","{'word': '아이폰', 'start_idx': 7, 'end_idx': 9, 'type': 'VIS'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",vis : func
787,"애플 페이는 아이폰, 애플 워치, 아이패드 및 맥과 같은 Apple 장치에서 지원된다.","{'word': '맥', 'start_idx': 26, 'end_idx': 26, 'type': 'VIS'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",vis : func
788,"애플 페이는 아이폰, 애플 워치, 아이패드 및 맥과 같은 Apple 장치에서 지원된다.","{'word': 'Apple 장치', 'start_idx': 32, 'end_idx': 39, 'type': 'VIS'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",vis : func
789,"애플 페이는 아이폰, 애플 워치, 아이패드 및 맥과 같은 Apple 장치에서 지원된다.","{'word': '애플 워치', 'start_idx': 12, 'end_idx': 16, 'type': 'VIS'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",vis : func
790,"애플 페이는 아이폰, 애플 워치, 아이패드 및 맥과 같은 Apple 장치에서 지원된다.","{'word': '아이패드', 'start_idx': 19, 'end_idx': 22, 'type': 'VIS'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",vis : func
791,"애플 페이에 특화된 비접촉식 결제 단말기가 필요하지 않으며, 비접촉식 결제를 받아들이는 모든 가맹점과 함께 작동할 수 있다.","{'word': '비접촉식 결제 단말기', 'start_idx': 11, 'end_idx': 21, 'type': 'VIS'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",vis : func
792,사용자는 또한 분실된 전화기에서 나의 아이폰 찾기 서비스를 통해 서비스를 원격으로 중지할 수 있다.,"{'word': '전화기', 'start_idx': 12, 'end_idx': 14, 'type': 'VIS'}","{'word': '나의 아이폰 찾기', 'start_idx': 18, 'end_idx': 26, 'type': 'INV'}",vis : func
793,애플페이는 전 세계 74개국에서 발급된 카드로 사용할 수 있다.,"{'word': '사용', 'start_idx': 26, 'end_idx': 27, 'type': 'VIS'}","{'word': '애플페이', 'start_idx': 0, 'end_idx': 3, 'type': 'INV'}",vis : func
794,"기기들은 근거리 무선 통신(NFC)을 이용해 무선으로 통신하며, 결제 데이터를 안전하게 저장하고 암호화 기능을 수행하는 내장된 보안 요소(embedded secure element, eSE)를 내장하고 있으며, 생체인증을 위한 애플의 Touch ID와 Face ID를 갖추고 있다.","{'word': 'Touch ID', 'start_idx': 131, 'end_idx': 138, 'type': 'INV'}","{'word': '생체인증', 'start_idx': 118, 'end_idx': 121, 'type': 'INV'}",inv : func
795,"기기들은 근거리 무선 통신(NFC)을 이용해 무선으로 통신하며, 결제 데이터를 안전하게 저장하고 암호화 기능을 수행하는 내장된 보안 요소(embedded secure element, eSE)를 내장하고 있으며, 생체인증을 위한 애플의 Touch ID와 Face ID를 갖추고 있다.","{'word': 'Face ID', 'start_idx': 141, 'end_idx': 147, 'type': 'INV'}","{'word': '생체인증', 'start_idx': 118, 'end_idx': 121, 'type': 'INV'}",inv : func
